"x","y","z","chr","coord","randX","randY","randZ"
-1.913,-19.817,0.478,"chr f",8900000,6.0042081267931415,-14.752721979560564,-13.58392891821369
-0.994,-19.469,0.78,"chr f",9000000,-0.48196270725748036,14.865463770170365,1.6411538160203598
-0.728,-20.118,1.559,"chr f",9100000,-18.574442228422207,-7.903327667426513,12.278277361601639
-1.12,-20.67,0.666,"chr f",9200000,3.645056783315873,-17.871682276625556,18.648618589050194
-1.16,-21.397,0.917,"chr f",9300000,-17.144093525594325,-16.457739508925584,-2.314240332478711
-1.199,-21.958,0.595,"chr f",9400000,6.857397697937589,-7.4614440374894855,-15.469412278516446
-1.083,-21.644,-0.022,"chr f",9500000,3.411235402517484,-16.145278967222062,-15.269254542953824
-0.97,-22.792,0.573,"chr f",9600000,15.309710376447072,12.297323534457945,-2.3507762798216945
-2.036,-23.436,0.919,"chr f",9700000,12.728070381096217,-16.883222787296216,4.396155086325738
-2.28,-23.028,0.748,"chr f",9800000,7.642037650634208,12.643037332453773,17.608449134512455
-1.17,-22.915,0.422,"chr f",9900000,-5.891302333456094,-16.47662587626117,-7.867918557446853
-0.618,-22.523,1.349,"chr f",0,-1.2601814710249997,16.638865170601733,14.876630309985323
0.032,-21.493,1.468,"chr f",100000,-16.044167080300245,0.4517563974742771,13.84668708664855
0.409,-21.235,1.669,"chr f",200000,4.901344353329236,-10.284021283724897,0.9205023314340579
-0.28,-20.661,2.527,"chr f",300000,-6.1523571144095826,-8.83545925918089,19.518116392204774
0.715,-20.81,2.509,"chr f",400000,18.80674601252609,5.34056379883458,-12.052379537251042
1.093,-20.714,1.823,"chr f",500000,19.1801730187226,-12.0296537103276,-5.10928767286217
1.774,-21.25,2.073,"chr f",600000,-18.45452561128829,-7.887729597496826,-18.159726103923894
1.748,-22.267,2.588,"chr f",700000,13.215308905646019,11.958411179360887,-12.575211592138643
2.501,-22.203,3.304,"chr f",800000,-9.209009932384586,2.938447882036744,8.146717881366833
2.503,-22.361,2.932,"chr f",900000,-15.432155661846544,-19.32598559143878,13.47677926025061
3.015,-21.594,2.793,"chr f",1000000,-14.04247438306761,14.944432928116697,14.519049756086503
2.42,-20.736,3.504,"chr f",1100000,-18.071296121888032,4.478318005997288,-0.006990160541832324
2.62,-20.171,3.272,"chr f",1200000,2.060503214660393,15.355588182216977,-8.060531277880063
2.937,-18.908,3.439,"chr f",1300000,-13.369144663470994,-8.583929296690602,10.977804016521041
3.335,-18.285,4.3,"chr f",1400000,-18.876757984589876,9.116987222875927,7.487976852045868
4.164,-18.619,4.864,"chr f",1500000,16.03783088060598,-6.265567131731014,-9.607267485364854
3.709,-18.881,5.189,"chr f",1600000,8.899636668381511,14.116747672856249,10.834755997729545
3.667,-18.696,5.918,"chr f",1700000,12.42977939762934,13.839638798146659,-3.356408960036692
3.1,-19.364,5.433,"chr f",1800000,-6.1944068213395465,3.0183505453443757,4.145635905774874
2.282,-19.332,5.179,"chr f",1900000,-18.356764897845473,-11.622406171518826,-2.1144364779290648
1.753,-18.931,5.207,"chr f",2000000,-0.9112537759709163,6.365440541005938,-16.59629377413316
1.859,-18.958,6.545,"chr f",2100000,-4.124731400237348,4.046393695352837,-16.207205502388593
0.886,-19.369,6.151,"chr f",2200000,-3.612088146307176,14.280599303791767,-18.514646677032395
0.871,-18.992,6.253,"chr f",2300000,-6.702574256119501,-15.410498727664459,13.053652010221427
-0.058,-18.533,6.221,"chr f",2400000,0.9777795754262222,-6.651925275143565,6.360967200747808
-0.609,-19.368,6.406,"chr f",2500000,13.55845945352484,-16.479748585749675,9.576607462172056
-0.029,-19.705,6.627,"chr f",2600000,-14.93390821462488,-16.276115739902256,-12.209898481054665
-0.624,-20.763,6.548,"chr f",2700000,14.438153640351949,3.71983218036619,8.4279210429569
-1.813,-20.579,6.403,"chr f",2800000,11.672047719656081,16.177787701479495,-3.7857178044395248
-2.146,-20.909,7.296,"chr f",2900000,7.7054519384064015,-2.6532981296982605,14.52370212232077
-1.754,-19.761,8.176,"chr f",3000000,3.747597486731614,-6.5188726561174715,9.550328052936994
-1.721,-20.303,7.551,"chr f",3100000,-1.691012616540899,6.051549546836409,-9.16508221780484
-1.162,-20.185,7.502,"chr f",3200000,3.1252868645795786,15.911170640589859,-2.723064636552163
-0.848,-20.171,8.103,"chr f",3300000,11.702636478458341,14.18798436258649,-13.770729133198012
-0.851,-19.195,7.799,"chr f",3400000,-5.223781458905311,19.218951807217557,2.404169258095461
-1.783,-19.069,6.752,"chr f",3500000,10.492799412122174,-18.45953941144147,4.307255960836329
-1.445,-17.945,6.543,"chr f",3600000,-11.630467360053656,17.121576675110312,-10.792102434798148
-1.474,-18.862,7.062,"chr f",3700000,6.174786208167994,-5.483955499024237,-7.95274504077755
-2.155,-18.525,7.841,"chr f",3800000,6.969414524224192,-0.6199728819764943,14.196437309801652
-2.854,-18.635,6.89,"chr f",3900000,13.253981081587092,-2.431346408185636,3.5140100504691745
-3.261,-19.474,6.636,"chr f",4000000,6.2830329434152254,9.481404450609542,-19.257340455030487
-4.054,-19.746,5.942,"chr f",4100000,14.07891365951076,5.618657334910175,-2.0405933493980477
-2.908,-19.774,5.517,"chr f",4200000,-4.416008670682823,-0.4829269767826183,8.121901514793564
-2.508,-19.269,5.581,"chr f",4300000,18.58572139719896,-17.577433861773798,15.987712820959182
-2.983,-18.384,5.269,"chr f",4400000,-5.489489707029275,1.5033587523947674,4.4874406233215005
-1.642,-18.491,4.924,"chr f",4500000,2.3061120269654403,-4.377843115300495,8.804203405516489
-1.724,-18.668,3.928,"chr f",4600000,-12.002842388652994,11.145622843618138,-5.98691685519114
-3.106,-18.067,3.788,"chr f",4700000,6.602742991884654,-8.941004790072054,-0.23468460468510344
-3.094,-18.873,4.401,"chr f",4800000,14.127756935492691,-8.585633018738545,-6.016566375831335
-2.971,-17.825,4.474,"chr f",4900000,9.502978962353964,2.857027953482568,4.258759873891211
-2.594,-17.92,3.446,"chr f",5000000,-9.822576690736842,-1.2678210912836576,5.93210487578666
-1.441,-18.148,3.534,"chr f",5100000,12.73840087320172,-2.1622223954976114,13.872811131483658
-1.284,-18.165,3.794,"chr f",5200000,-7.7500825373312345,-3.1981680162006327,17.949441027727218
-1.826,-18.897,4.718,"chr f",5300000,-12.78740108276596,3.7157342512370697,-8.255679040588571
-1.362,-19.056,5.006,"chr f",5400000,-18.145914023022712,-17.422610230269505,17.687587849574676
-0.75,-19.486,3.482,"chr f",5500000,-10.757869979935437,-17.447077300318416,13.925050095085624
-0.962,-19.307,2.846,"chr f",5600000,-9.837954552364359,0.10146512567341759,-0.8405904739478487
-2.279,-19.402,2.21,"chr f",5700000,-4.155069619940273,9.716641128025671,-11.064541407987395
-1.589,-19.545,3.255,"chr f",5800000,-11.49173994198387,-8.219696657662752,7.021971561298873
-2.07,-20.374,4.822,"chr f",5900000,12.684321751738452,-6.999036248797633,-9.290781840970208
-2.946,-21.195,5.05,"chr f",6000000,-12.617714409645885,-11.241891295419052,8.852300256520532
-3.462,-21.498,3.984,"chr f",6100000,19.873203504809467,-0.08541330720904483,19.90373364369445
-3.315,-20.752,3.199,"chr f",6200000,-13.795529069321685,-6.2673988509536205,2.0194518437959452
-1.881,-20.339,2.88,"chr f",6300000,-2.9643550793451965,-12.423716157477664,5.596809176723973
-2.415,-19.282,2.515,"chr f",6400000,0.21474135908965408,-10.251585998536772,-15.013856132981655
-2.799,-19.169,3.615,"chr f",6500000,4.773766185628002,-13.076066852324825,-10.759396540622435
-3.584,-19.286,4.347,"chr f",6600000,-15.079556098519845,19.403701127231486,-12.360846437398845
-3.28,-19.647,3.961,"chr f",6700000,19.102607391214967,18.533131804753502,7.127447551636806
-2.037,-20.036,4.257,"chr f",6800000,-5.1966623897939925,2.3376777773438953,17.689337689743738
-0.227,-19.755,4.501,"chr f",6900000,-16.209265140551643,-16.3270995294583,-13.808021868708416
-0.531,-19.89,3.914,"chr f",7000000,3.051797151555334,9.94580300988314,10.636848452146445
-0.097,-19.298,4.462,"chr f",7100000,3.528066018748902,11.53368407354855,12.448717742433743
1.101,-20.864,4.917,"chr f",7200000,-11.697513549906757,11.859415090916151,17.883190660879286
0.762,-21.009,5.293,"chr f",7300000,-9.954978602292837,15.155988065184523,-7.528988264140185
0.808,-22.127,5.104,"chr f",7400000,-15.484359320693727,-19.989623875735568,6.813134680930148
2.142,-21.547,4.855,"chr f",7500000,-9.722631124289393,10.985563160499538,5.034763693535311
1.661,-22.437,5.139,"chr f",7600000,13.638124701651584,-18.618509597623717,-6.709702388726333
1.674,-22.368,4.19,"chr f",7700000,-12.862959408236673,13.093056615177971,-1.2272269433984277
1.755,-22.054,3.705,"chr f",7800000,-5.0041997006551355,19.997562083970998,-10.7657481075228
2.185,-22.909,4.117,"chr f",7900000,-9.590374042292137,16.209776679508927,17.47522890632237
1.3,-23.479,3.798,"chr f",8000000,1.483929407680332,-11.425673572576178,-19.160186036643996
1.475,-24.123,2.626,"chr f",8100000,-12.823019635365078,-2.670259711337877,-17.59131539423118
1.653,-24.987,2.696,"chr f",8200000,-0.5147869823671058,-10.050777109762773,-11.614221683335852
0.985,-25.786,3.107,"chr f",8300000,-17.14405277267251,-8.046251643785371,-12.231679225564811
0.499,-25.417,4.062,"chr f",8400000,6.734031947144416,-9.873285207745655,4.591098665157098
1.189,-25.337,4.472,"chr f",8500000,14.148802514578975,-6.213580708980118,-6.601651907615395
2.088,-24.938,4.728,"chr f",8600000,-9.887752382542057,-14.636644265134171,19.741112822771832
2.129,-24.551,4.068,"chr f",8700000,5.91208865634772,0.29887449777891817,13.926813035349639
2.57,-24.303,3.927,"chr f",8800000,12.277377612605129,9.073278981557074,-17.67610682560093
2.801,-24.348,3.097,"chr f",8900000,5.45773839038652,-6.132414855626829,-14.136961211861529
2.099,-23.862,2.611,"chr f",9000000,9.037882281287295,0.5428943388504628,3.4182223026883705
2.502,-24.216,1.489,"chr f",9100000,8.863047265141514,5.896841089731183,17.475905273956386
2.572,-23.022,1.738,"chr f",9200000,-15.743335269085016,17.92409962819837,-18.193875742197868
2.707,-24.134,1.62,"chr f",9300000,7.937424542028957,10.936500246351862,8.202564010914092
3.419,-23.444,2.885,"chr f",9400000,13.13393515354798,-8.054292047234405,1.3731536667429438
3.77,-24.14,2.656,"chr f",9500000,18.57681145442738,16.05060726174925,16.548518219873657
3.418,-24.1,2.5,"chr f",9600000,10.455152091373368,5.231810133472408,-3.5673671561007154
3.511,-23.458,1.901,"chr f",9700000,-17.16566160143993,10.752629532130243,11.232329532689711
3.685,-22.724,1.085,"chr f",9800000,18.002353240290184,-8.14449608878473,6.1273979104172795
4.181,-23.153,1.498,"chr f",9900000,0.6415428459894699,14.238039759989306,-8.369861333652482
5.401,-23.197,1.287,"chr f",0,10.281772589093364,15.721221441529863,5.444537135562356
4.692,-23.148,2.286,"chr f",100000,-16.393820150414694,-15.981461855530515,18.253279560658015
4.661,-21.893,1.66,"chr f",200000,-12.86309945186857,-11.878952066033603,3.567377582428371
5.004,-22.806,1.97,"chr f",300000,-0.9444407059849595,-1.4651870190883116,-7.645897592272387
4.942,-22.882,3.06,"chr f",400000,-17.091819174410073,-3.8089486537476844,4.289519080193035
4.528,-22.545,3.218,"chr f",500000,-4.419863462568916,-1.6853385209597285,13.863367381817277
4.374,-22.649,4.17,"chr f",600000,-0.2590114234983574,10.193937080220913,-4.803027464186375
3.542,-23.808,5.21,"chr f",700000,11.679979939732522,-2.9638282477539946,-12.704731233902216
4.524,-23.89,4.482,"chr f",800000,-11.646657650735497,11.165962492136426,3.2686979246268457
4.886,-24.635,4.094,"chr f",900000,-13.744329275469006,-6.001968212881117,3.045062845860901
5.094,-25.658,4.263,"chr f",1000000,19.86103042900824,-4.059923609221556,-15.941542826075889
4.722,-24.971,3.543,"chr f",1100000,-0.533932290824346,19.17183642044251,-13.895306989609125
3.775,-25.459,4.104,"chr f",1200000,-2.066880382343289,3.6190773240725918,9.919505249367141
4.534,-25.977,3.782,"chr f",1300000,-4.697813484871528,-8.257117922863767,15.898417278510408
4.6,-25.296,3.369,"chr f",1400000,-13.507943643572462,4.398973063749743,4.95170562648407
4.146,-25.716,5.181,"chr f",1500000,-0.9929410165725798,9.471757610174677,-16.222269284328572
3.693,-24.687,5.489,"chr f",1600000,5.43037784117471,1.8021455725740196,12.71313852943296
3.222,-23.3,5.224,"chr f",1700000,4.023266662506678,0.28146899933865654,1.7475291851344608
2.185,-23.367,7.01,"chr f",1800000,19.116326340831698,15.582116250201238,9.514133790142413
1.222,-23.784,7.197,"chr f",1900000,-16.740099525973903,-9.941219901536043,-6.8333308499026035
1.263,-22.632,6.843,"chr f",2000000,-12.931738012695394,19.56607845329826,-10.036074302499078
2.355,-22.744,6.144,"chr f",2100000,3.3429405059965553,11.583913683649875,8.752824271335527
2.272,-23.431,5.537,"chr f",2200000,10.76736970420177,18.72208729443765,-11.339014329615424
1.117,-23.169,6.053,"chr f",2300000,-11.498361452524701,13.37227613964405,-12.101180541824634
0.067,-23.77,6.157,"chr f",2400000,-8.999234510854478,-1.8267784057429992,-10.620942713696802
0.838,-23.768,5.2,"chr f",2500000,-8.644340833924078,1.8500555215529317,13.280153833829559
1.493,-24.615,5.508,"chr f",2600000,9.474858448009812,-7.300105011496299,12.57235592430267
1.834,-24.163,6.154,"chr f",2700000,18.532999897922302,17.77986294513743,-17.057462034073048
2.306,-24.507,7.222,"chr f",2800000,14.138923636363373,-6.3181404853668255,-14.076683027440762
2.673,-24.585,7.137,"chr f",2900000,-14.475376664377237,-6.481268655820713,1.286929162599776
0.391,-23.459,7.64,"chr f",3000000,-8.166654086664611,0.6605024195589415,-4.097407398515948
0.218,-22.881,8.525,"chr f",3100000,-4.588075010939203,-14.753915110431844,-6.472521039401986
-0.394,-22.363,7.978,"chr f",3200000,-1.9015787821595538,-0.9514296884435147,-8.346665646705773
-0.559,-21.71,8.159,"chr f",3300000,16.27192547559887,6.763844272699146,-17.0991346226625
0.183,-21.397,7.742,"chr f",3400000,-1.3433681696695068,4.700341767327782,-3.3993688482817603
-0.03,-21.107,6.933,"chr f",3500000,-12.273267243440413,8.92198960854629,-17.276646391755538
0.03,-22.243,6.75,"chr f",3600000,3.1854776655462125,-12.059833090685519,0.8250160171504781
0.791,-24.112,5.44,"chr f",3700000,4.541988400556825,1.5007970195446028,16.591484962536313
1.868,-24.578,4.781,"chr f",3800000,-15.730272062160978,-5.097008422940949,4.793335120643576
2.006,-25.55,3.667,"chr f",3900000,-16.034030498681613,-12.351220084105513,-9.657698461027366
2.909,-26.029,4.311,"chr f",4000000,-3.910093094992611,10.78334731485199,-1.1945410325934986
3.285,-25.839,2.025,"chr f",4100000,-1.3718816539161338,-3.989268077442169,7.120047081500914
2.612,-26.551,1.77,"chr f",4200000,-10.46547720547709,14.92966843392081,12.094915195035668
3.275,-25.977,2.593,"chr f",4300000,-4.1595659950382,13.703108554179131,10.434522345611107
2.888,-24.849,4.109,"chr f",4400000,0.16148186371289697,14.577503294378651,4.276284542805694
3.199,-25.759,3.909,"chr f",4500000,7.384047425820185,9.016468353415839,-9.766593388262956
2.769,-26.683,4.185,"chr f",4600000,-8.636441719008015,6.8368712979495,-15.358222133261407
3.08,-26.788,5.424,"chr f",4700000,8.466636095465184,-13.815284625596558,-2.855057042123015
2.702,-25.834,5.923,"chr f",4800000,-9.764424199387394,5.278885493091565,4.898996703665279
3.203,-25.133,5.822,"chr f",4900000,7.865722419068057,1.5026022881743373,16.806931488868017
4.004,-25.223,6.774,"chr f",5000000,-11.63185302673388,-9.926390253921973,11.210577546499458
3.747,-24.502,6.92,"chr f",5100000,-16.67567667458236,1.416726021030243,14.54746060168732
4.039,-22.925,8.051,"chr f",5200000,2.894660296816568,-15.642934892924547,-13.036199714235831
4.808,-21.963,8.131,"chr f",5300000,-0.7800426738432265,10.065650935567824,10.244783586395755
4.844,-22.705,8.59,"chr f",5400000,-16.53617709649741,-0.9160964457312026,12.413963321867115
4.624,-22.491,9.877,"chr f",5500000,-1.0791646146227905,17.90175914146966,13.176646023871712
4.886,-22.982,9.731,"chr f",5600000,-1.2219979075766396,7.14243030288921,12.226414916294885
5.643,-22.591,10.482,"chr f",5700000,-14.223978361897348,-11.252497395986772,-2.6167660591316135
5.517,-22.474,10.79,"chr f",5800000,-15.469549068166168,11.166175081422214,4.30870766309901
6.223,-22.209,10.759,"chr f",5900000,3.395932286641429,-9.473340138716,-5.922143198975331
6.334,-21.842,11.4,"chr f",6000000,15.444673852604424,0.762867239984967,-16.77373932820874
7.265,-22.577,11.376,"chr f",6100000,-8.120392562092054,-5.94386250888553,-0.6481204558271401
7,-23.184,10.544,"chr f",6200000,-19.896196203320976,12.705000381325085,-5.441654092783406
7.781,-23.915,9.893,"chr f",6300000,-10.86807081042834,0.6992705514738375,4.3170819918145185
7.457,-23.88,9.989,"chr f",6400000,-0.13126474959720724,-2.0695933639076642,18.706673502316356
6.808,-23.76,9.179,"chr f",6500000,15.506577768402721,-13.198176555744636,-12.269374020928051
7.756,-23.757,8.438,"chr f",6600000,19.752203191016633,-5.93880792978724,-9.721053754441659
7.788,-24.69,8.453,"chr f",6700000,3.850316224577817,0.18231965813042095,7.877608238754586
7.763,-23.616,8.226,"chr f",6800000,-6.362017175771108,-8.77441035587796,10.788602934894055
8.809,-23.619,9.073,"chr f",6900000,-5.727577918602549,16.779507961135288,-7.920906395673093
8.481,-22.81,8.887,"chr f",7000000,2.1439643479357287,13.02551453474073,0.9348777772505628
7.339,-22.961,8.264,"chr f",7100000,-0.0024472714009675656,-6.159608888743126,-0.5555581980783018
6.376,-22.912,7.503,"chr f",7200000,10.304048237765635,5.275066446408285,-9.214430066936572
6.204,-23.625,7.117,"chr f",7300000,6.0183652333222035,14.123589002145017,-12.885960811746404
5.306,-24.232,7.061,"chr f",7400000,-11.019411216223371,14.748008657641726,-12.389242014945584
5.604,-23.587,7.837,"chr f",7500000,19.01773120710898,-7.722919919186166,17.082943137598733
5.317,-23.091,7.651,"chr f",7600000,-7.595185700152797,-8.874417407631006,-10.416219161185891
7.217,-23.847,7.71,"chr f",7700000,10.761517188009012,15.636717943789485,3.116865579337194
8.482,-24.166,7.449,"chr f",7800000,14.624767065715282,15.716501645386437,-4.864033775694537
8.969,-23.365,7.283,"chr f",7900000,7.634393340955704,-13.656491562363794,-14.835522612238691
8.63,-22.466,7.634,"chr f",8000000,-4.029540782779218,-16.359309764426442,-10.95730874081815
8.021,-22.423,6.721,"chr f",8100000,-6.602317031830021,-3.647935770082327,9.248311985900681
7.661,-21.921,6.975,"chr f",8200000,-17.306580953983367,15.465542878920687,17.89763723702721
8.01,-21.465,7.599,"chr f",8300000,1.3654801303372324,-15.447795180735703,18.655814112877948
7.668,-20.672,7.018,"chr f",8400000,12.728977057231468,-15.542808420775295,18.926674564445975
8.463,-20.04,6.846,"chr f",8500000,3.5728314415576,16.9416948478124,5.610336255272337
8.876,-20.833,6.717,"chr f",8600000,19.067262260014154,4.020560069083654,-16.102236760286736
9.518,-21.666,7.105,"chr f",8700000,5.55026234253571,3.2108781444325096,-0.5278675293388915
10.575,-21.905,7.32,"chr f",8800000,-8.100567752652408,0.4786812494390489,-8.170561021745488
11.577,-22.612,7.7,"chr f",8900000,11.819097919031162,8.76752988927776,18.454476141270952
11.498,-22.815,8.763,"chr f",9000000,-1.5922004287226308,19.647638982641368,-6.825813224249284
10.152,-22.698,8.696,"chr f",9100000,18.985272386432264,-14.142789456780282,16.482421514467667
10.248,-23.281,8.61,"chr f",9200000,-2.867920044127324,19.981491227510148,4.084446888421802
10.386,-22.581,7.122,"chr f",9300000,3.8109904950254787,-8.260767305655312,10.136808450950792
10.067,-22.553,7.018,"chr f",9400000,10.732596680049468,18.575813359206855,9.193869791582845
10.214,-23.741,7.813,"chr f",9500000,15.804999648402088,-13.286663942139082,7.115339929281774
10.302,-23.547,7.823,"chr f",9600000,1.1545699609937827,-2.898311422719871,-9.81578110954969
10.202,-21.578,7.916,"chr f",9700000,5.034801493875211,11.125863870248047,-5.238852169627837
10.159,-21.052,8.875,"chr f",9800000,17.863395172497178,-16.293218151782636,-0.3750403728110072
11.021,-21.564,8.416,"chr f",9900000,17.022785806399035,-16.57692327007117,-1.4137362415972632
11.587,-22.651,7.34,"chr f",0,-12.843280226246048,15.207449933536275,-4.290561489821293
11.006,-23.809,6.81,"chr f",100000,1.769938429413088,-16.544891064284457,0.08441133410764934
9.921,-24.097,6.794,"chr f",200000,-12.323105101541145,-2.4593543902184223,-6.929988611652229
9.807,-23.505,6.054,"chr f",300000,11.421407106366061,15.871037816041017,-3.9257476607181765
10.455,-22.364,5.792,"chr f",400000,-12.960375127402042,16.85354159357263,13.9370262705581
10.622,-20.936,6.071,"chr f",500000,-19.071194578578414,8.709495921361547,15.539838180984013
10.726,-20.843,6.194,"chr f",600000,-4.939955694942974,11.68919108177628,9.958498423357824
11.204,-21.078,6.476,"chr f",700000,-14.188574382933648,8.505158835369869,16.593615426559694
11.699,-21.922,5.885,"chr f",800000,4.864943490567587,4.08830947061827,1.154118559688314
11.382,-22.438,5.618,"chr f",900000,8.142338267276138,-12.222371481443123,-1.1178294766329344
12.375,-22.826,5.895,"chr f",1000000,15.686505927158883,-9.446774206758102,4.63418541661099
11.749,-23.534,5.598,"chr f",1100000,10.774314702311926,-17.01544190853528,4.755788984149962
10.923,-23.419,4.909,"chr f",1200000,-4.333328502815284,6.59308579516437,11.772625251639077
10.268,-22.873,4.285,"chr f",1300000,5.962902275908686,-8.219911122671245,-6.40960458940854
9.502,-22.632,4.392,"chr f",1400000,2.8871978211434914,10.206164977115506,3.1057600123041276
9.093,-22.786,5.687,"chr f",1500000,0.5691670857996165,0.5802642838521699,-4.1685420148224175
9.15,-22.145,5.131,"chr f",1600000,-15.665712968595136,8.744188971490633,-17.784524632308276
8.925,-21.03,5.356,"chr f",1700000,3.036480020482543,4.649866954764555,9.071932373979998
8.401,-21.279,5.321,"chr f",1800000,-9.956174968157656,-18.007444095320086,6.881322907487917
7.437,-21.389,4.956,"chr f",1900000,-6.684237772962383,-5.1421355474507315,-6.214922548225408
8.017,-22.256,4.524,"chr f",2000000,5.490166557830733,9.029005679105538,9.646666367065812
8.372,-22.733,4.176,"chr f",2100000,16.306920265776988,5.08426753694334,-0.0735992329390811
8.426,-21.845,3.614,"chr f",2200000,-3.875806630462364,0.8551229317290279,-17.432806566205585
8.73,-20.832,3.074,"chr f",2300000,14.07229496816776,-17.355761271052835,-19.349943521856304
8.841,-19.751,2.526,"chr f",2400000,-16.20614439093826,-14.858907263072147,-1.478470590160338
8.428,-19.83,2.535,"chr f",2500000,-7.602876737093451,-14.67130005325734,10.005389090291409
8.488,-20,3.554,"chr f",2600000,13.287002135336841,-7.816051642132962,17.112120984143203
7.889,-19.253,4.272,"chr f",2700000,-9.52616313282844,8.831577389722295,17.7663032910216
7.594,-19.308,3.553,"chr f",2800000,4.258419409274353,-15.981746353647006,-19.260371665658443
7.05,-20.009,4.757,"chr f",2900000,1.1817826043519197,8.848025501614497,-7.122759471446374
5.868,-19.939,4.375,"chr f",3000000,-14.348593644173357,10.186263568312576,1.3811977772195831
5.714,-18.715,4.287,"chr f",3100000,-10.022550124371383,12.617206577869162,13.917828518209234
6.229,-19.125,3.232,"chr f",3200000,11.411137303637176,-1.2002143576292639,-15.957335816352822
5.741,-19.205,3.91,"chr f",3300000,2.873038912897851,-0.11122022151407762,-5.728378055413872
4.862,-19.286,3.47,"chr f",3400000,-10.699938981292938,10.568257478148059,18.25428006065745
4.413,-19.721,2.962,"chr f",3500000,-12.053717619232849,2.5459921501298233,-19.80248442620394
5.032,-20.693,3.342,"chr f",3600000,4.705701379879205,-18.84804365179455,3.339301774153043
4.758,-20.554,2.714,"chr f",3700000,-18.837265180846494,-14.115729995438485,-7.764007066017964
3.617,-20.193,3.985,"chr f",3800000,-19.794161317709783,-19.675227273710508,-17.298564313666066
2.384,-20.152,4.632,"chr f",3900000,17.829062747226054,-1.8698138222148657,12.742208602967011
2.541,-21.527,4.864,"chr f",4000000,2.8748622277330504,3.3160391993521117,-2.6748677786733808
3.202,-21.418,5.047,"chr f",4100000,19.694450763201004,10.528903091152838,-15.9966827975671
3.462,-20.727,5.124,"chr f",4200000,-8.645976236243623,-17.668091398917767,-17.01225115043116
3.653,-20.472,4.458,"chr f",4300000,11.515119500026259,15.55856662368928,1.1280326187656406
3.948,-20.226,4.891,"chr f",4400000,4.788344481000376,-4.237166943094529,-5.761187594801109
3.349,-20.596,6.033,"chr f",4500000,-11.817454157670308,-9.258382732382904,-17.99150656446963
3.26,-20.473,6.537,"chr f",4600000,17.144680104021347,-1.3938788143522594,-12.13450934034261
2.247,-19.694,6.862,"chr f",4700000,7.902198832259707,2.7586192192087964,-2.0091285208795284
2.24,-19.034,6.812,"chr f",4800000,-16.82510630173279,12.582105470144391,-4.439442960348202
1.506,-18.75,7.474,"chr f",4900000,12.94182918558797,-16.61365453892834,2.6427934165614175
0.324,-18.703,7.626,"chr f",5000000,-9.501628946595337,-17.068476659405004,6.41206198405953
-0.697,-18.411,8.443,"chr f",5100000,1.9585765647639448,-11.55499757413548,0.229696154201406
-0.696,-18.315,9.522,"chr f",5200000,-18.2275773610443,-2.6809011002950385,-10.07469739440312
-0.757,-19.035,9.039,"chr f",5300000,-10.656660072682413,1.3445458640683192,-4.774348033454054
-0.884,-18.391,8.246,"chr f",5400000,-2.294243397662271,-3.4534315215877207,-10.28070201385435
-0.438,-17.993,7.4,"chr f",5500000,-1.150331973939874,-9.045979167888234,5.499802660944187
-1.122,-17.153,7.756,"chr f",5600000,-15.94966068895273,19.369598849734714,-4.944152729857155
-1.153,-16.236,8.168,"chr f",5700000,16.57669184002473,-4.5389762162271765,-8.319559074198315
-1.777,-16.923,8.786,"chr f",5800000,9.80631823817566,3.110150534209488,-4.848251751978324
-2.533,-17.791,8.844,"chr f",5900000,4.423451818788106,8.309656966407971,-7.2339620671343
-3.323,-17.492,10.291,"chr f",6000000,13.354822488831196,-15.774691530976295,3.115389389455924
-2.645,-16.804,10.298,"chr f",6100000,7.461560285752622,0.2698032652205029,16.886932026466816
-2.276,-16.748,9.834,"chr f",6200000,-5.113482634409117,16.35711683662131,-4.4773091927330455
-1.859,-17.81,10.478,"chr f",6300000,-15.86610270500028,-18.12253027994059,18.410169967156847
-2.254,-18.768,10.365,"chr f",6400000,0.635265424082224,-18.00480708788056,-6.699805430296157
-2.36,-18.305,10.496,"chr f",6500000,0.2348431615964195,2.1684486640951626,3.376660671426677
-2.695,-18.01,11.394,"chr f",6600000,-11.293958424824782,-0.7598725817865635,16.582804746848637
-2.188,-17.208,11.552,"chr f",6700000,-17.130675586765484,6.56574867047383,-0.8701963718658021
-2.85,-18.021,12.242,"chr f",6800000,17.870634045790823,16.642478236330646,6.697040161859732
-2.434,-18.714,12.421,"chr f",6900000,-7.386841465649017,12.934382846560112,12.295567550277163
-2.23,-17.515,12.807,"chr f",7000000,2.9862315049358727,8.719082158634379,1.5021532617868196
-2.375,-16.789,13.274,"chr f",7100000,11.260903949598738,-12.554087159814813,15.245335699451921
-2.412,-16.647,14.359,"chr f",7200000,-19.111765517018252,13.058509040704799,-19.28991023971737
-3.008,-17.142,14.108,"chr f",7300000,-8.077552129543516,-11.205849668527526,-4.884716003451764
-2.115,-17.373,14.544,"chr f",7400000,15.04931573849796,-19.381608155268207,7.500612485724673
-2.338,-18.568,14.197,"chr f",7500000,-5.626424896617536,-6.833288102141326,-15.257309907121721
-1.426,-18.275,13.883,"chr f",7600000,11.784942149503578,0.33235852652994424,10.847247041905021
-0.626,-17.797,13.296,"chr f",7700000,-17.335174622728722,6.054471997782997,13.533682081720201
-0.956,-17.519,12.228,"chr f",7800000,-1.6954997806092464,16.844689289035706,2.672427155560513
