"x","y","z","chr","coord","densityVals"
2.728,-5.715,17.078,"chr p",12300000,0.38235294117647056
1.791,-4.993,17.024,"chr p",12400000,0.4411764705882353
1.03,-4.957,16.909,"chr p",12500000,0.4117647058823529
0.681,-4.11,16.676,"chr p",12600000,0.4117647058823529
0.282,-4.797,16.392,"chr p",12700000,0.4411764705882353
-0.362,-4.934,15.352,"chr p",12800000,0.38235294117647056
-0.282,-3.975,14.905,"chr p",12900000,0.4117647058823529
0.177,-3.296,15.431,"chr p",13000000,0.47058823529411764
0.238,-3.038,14.671,"chr p",13100000,0.4117647058823529
-0.435,-2.058,14.477,"chr p",13200000,0.47058823529411764
-1,-1.709,14.816,"chr p",13300000,0.4117647058823529
0.1,-1.825,14.967,"chr p",13400000,0.38235294117647056
0.264,-2.178,13.937,"chr p",13500000,0.4117647058823529
0.817,-1.632,13.201,"chr p",13600000,0.3235294117647059
1.753,-1.675,12.881,"chr p",13700000,0.23529411764705882
1.016,-2.717,12.514,"chr p",13800000,0.3235294117647059
0.322,-3.744,12.893,"chr p",13900000,0.35294117647058826
-0.081,-2.912,12.828,"chr p",14000000,0.38235294117647056
-0.226,-2.984,11.865,"chr p",14100000,0.29411764705882354
-1.173,-2.766,11.291,"chr p",14200000,0.3235294117647059
-0.597,-3.376,10.248,"chr p",14300000,0.20588235294117646
-0.579,-2.663,9.413,"chr p",14400000,0.29411764705882354
-1.109,-2.964,8.507,"chr p",14500000,0.35294117647058826
-1.83,-2.295,7.727,"chr p",14600000,0.38235294117647056
-2.56,-1.582,6.977,"chr p",14700000,0.3235294117647059
-2.714,-0.603,6.551,"chr p",14800000,0.2647058823529412
-3.774,-0.387,6.079,"chr p",14900000,0.29411764705882354
-4.283,0.048,6.787,"chr p",15000000,0.38235294117647056
-3.906,0.913,6.078,"chr p",15100000,0.20588235294117646
-4.445,1.081,5.291,"chr p",15200000,0.23529411764705882
-5.106,0.179,5.378,"chr p",15300000,0.2647058823529412
-5.892,0.151,6.264,"chr p",15400000,0.35294117647058826
-5.71,-0.023,6.969,"chr p",15500000,0.35294117647058826
-6.46,0.572,7.394,"chr p",15600000,0.38235294117647056
-6.987,0.059,8.106,"chr p",15700000,0.4117647058823529
-6.947,-0.584,7.096,"chr p",15800000,0.38235294117647056
-7.527,-0.069,6.974,"chr p",15900000,0.4117647058823529
-7.489,0.412,6.4,"chr p",16000000,0.5
-7.621,-0.591,5.736,"chr p",16100000,0.29411764705882354
-7.823,-1.622,5.348,"chr p",16200000,0.3235294117647059
-8.533,-1.047,6.114,"chr p",16300000,0.4117647058823529
-9.11,-0.379,5.224,"chr p",16400000,0.4411764705882353
-9.195,-1.001,5.06,"chr p",16500000,0.47058823529411764
-9.419,-2.242,4.917,"chr p",16600000,0.35294117647058826
-8.931,-2.629,5.188,"chr p",16700000,0.3235294117647059
-9.444,-2.248,6.006,"chr p",16800000,0.35294117647058826
-9.993,-3.046,6.595,"chr p",16900000,0.20588235294117646
-9.15,-2.904,7.21,"chr p",17000000,0.17647058823529413
-9.115,-2.001,7.783,"chr p",17100000,0.3235294117647059
-8.1,-3.223,8.149,"chr p",17200000,0.20588235294117646
-8.34,-2.525,8.834,"chr p",17300000,0.20588235294117646
-7.392,-2.355,9.511,"chr p",17400000,0.2647058823529412
-6.681,-2.823,8.652,"chr p",17500000,0.3235294117647059
-6.947,-3.592,9.14,"chr p",17600000,0.20588235294117646
-6.291,-3.071,9.992,"chr p",17700000,0.14705882352941177
-6.088,-2.022,9.561,"chr p",17800000,0.2647058823529412
-6.583,-1,9.836,"chr p",17900000,0.20588235294117646
-7.565,-0.593,9.483,"chr p",18000000,0.20588235294117646
-8.074,-0.497,8.437,"chr p",18100000,0.3235294117647059
-8.777,0.293,8.661,"chr p",18200000,0.5
-8.821,1.522,8.865,"chr p",18300000,0.3235294117647059
-7.76,1.81,9.127,"chr p",18400000,0.2647058823529412
-7.044,1.196,8.601,"chr p",18500000,0.35294117647058826
-8.066,0.883,8.607,"chr p",18600000,0.38235294117647056
-8.042,1.617,7.709,"chr p",18700000,0.4411764705882353
-7.92,1.588,7.226,"chr p",18800000,0.47058823529411764
-7.457,2.179,6.99,"chr p",18900000,0.4411764705882353
-6.262,2.115,6.465,"chr p",19000000,0.2647058823529412
-5.576,2.492,6.578,"chr p",19100000,0.35294117647058826
-5.072,2.843,5.919,"chr p",19200000,0.29411764705882354
-4.753,3.026,4.939,"chr p",19300000,0.14705882352941177
-5.221,2.5,4.093,"chr p",19400000,0.17647058823529413
-5.988,1.76,4.318,"chr p",19500000,0.20588235294117646
-6.54,1.713,5.27,"chr p",19600000,0.3235294117647059
-7.585,1.983,5.259,"chr p",19700000,0.38235294117647056
-8.047,1.174,4.666,"chr p",19800000,0.23529411764705882
-9.054,0.859,4.545,"chr p",19900000,0.23529411764705882
-9.672,0.993,3.768,"chr p",20000000,0.20588235294117646
-10.137,0.367,4.501,"chr p",20100000,0.3235294117647059
-11.156,0.325,4.355,"chr p",20200000,0.3235294117647059
-11.485,1.284,4.107,"chr p",20300000,0.29411764705882354
-12.424,1.388,4.686,"chr p",20400000,0.4411764705882353
-12.924,1.843,5.315,"chr p",20500000,0.4117647058823529
-12.594,2.055,6.471,"chr p",20600000,0.38235294117647056
-12.431,2.125,6.066,"chr p",20700000,0.35294117647058826
-11.343,1.704,5.539,"chr p",20800000,0.4411764705882353
-10.854,1.512,5.844,"chr p",20900000,0.5294117647058824
-11.719,3.514,4.687,"chr p",21000000,0.38235294117647056
-11.925,3.477,4.987,"chr p",21100000,0.4117647058823529
-11.988,3.131,5.767,"chr p",21200000,0.4411764705882353
-11.935,3.853,6.279,"chr p",21300000,0.5
-12.925,4.26,6.702,"chr p",21400000,0.4117647058823529
-12.544,5.12,7.327,"chr p",21500000,0.35294117647058826
-13.453,5.787,6.768,"chr p",21600000,0.4117647058823529
-13.611,5.599,6.257,"chr p",21700000,0.4117647058823529
-13.143,4.376,5.636,"chr p",21800000,0.4117647058823529
-12.709,5.048,5.101,"chr p",21900000,0.4117647058823529
-12.327,5.726,6.036,"chr p",22000000,0.47058823529411764
-11.889,5.477,5.174,"chr p",22100000,0.4117647058823529
-11.592,5.722,6.417,"chr p",22200000,0.4117647058823529
-10.618,5.885,6.695,"chr p",22300000,0.29411764705882354
-10.56,5.528,5.797,"chr p",22400000,0.38235294117647056
-10.772,4.474,6.079,"chr p",22500000,0.4411764705882353
-10.046,3.91,5.369,"chr p",22600000,0.47058823529411764
-10.415,3.271,5.307,"chr p",22700000,0.4411764705882353
-10.258,3.253,6.322,"chr p",22800000,0.38235294117647056
-11.006,2.911,7.043,"chr p",22900000,0.4411764705882353
-10.114,2.474,7.354,"chr p",23000000,0.29411764705882354
-9.192,2.827,6.897,"chr p",23100000,0.4117647058823529
-9.19,2.299,5.998,"chr p",23200000,0.38235294117647056
-8.689,2.605,5.539,"chr p",23300000,0.35294117647058826
-8.222,3.422,4.913,"chr p",23400000,0.5
-7.997,4.187,3.997,"chr p",23500000,0.47058823529411764
-7.272,4.598,3.072,"chr p",23600000,0.29411764705882354
-6.966,4.453,3.951,"chr p",23700000,0.2647058823529412
-6.99,3.424,4.093,"chr p",23800000,0.3235294117647059
-7.637,3.271,3.078,"chr p",23900000,0.3235294117647059
-8.625,2.665,3.321,"chr p",24000000,0.23529411764705882
-9.52,3.432,3.5,"chr p",24100000,0.4117647058823529
-9.414,4.036,2.69,"chr p",24200000,0.5
-8.964,4.96,2.641,"chr p",24300000,0.5
-8.764,5.268,3.203,"chr p",24400000,0.4117647058823529
-8.474,5.699,4.052,"chr p",24500000,0.35294117647058826
-9.296,4.908,4.239,"chr p",24600000,0.4117647058823529
-10.45,4.774,4.049,"chr p",24700000,0.4117647058823529
-10.632,4.255,3.181,"chr p",24800000,0.4117647058823529
-11.118,4.502,2.34,"chr p",24900000,0.4411764705882353
-10.683,3.503,2.488,"chr p",25000000,0.35294117647058826
-10.043,3.043,1.905,"chr p",25100000,0.38235294117647056
-8.931,3.325,1.604,"chr p",25200000,0.38235294117647056
-8.232,4.261,2.12,"chr p",25300000,0.2647058823529412
-9.107,5.269,1.284,"chr p",25400000,0.38235294117647056
-10.252,5.36,1.476,"chr p",25500000,0.38235294117647056
-10.532,5.87,2.033,"chr p",25600000,0.3235294117647059
-9.913,6.5,2.812,"chr p",25700000,0.4117647058823529
-10.179,6.101,3.545,"chr p",25800000,0.4411764705882353
-9.589,6.459,4.402,"chr p",25900000,0.38235294117647056
-8.949,7.422,4.102,"chr p",26000000,0.29411764705882354
-8.138,7.891,3.69,"chr p",26100000,0.11764705882352941
-7.787,7.676,2.672,"chr p",26200000,0.20588235294117646
-8.43,6.795,2.277,"chr p",26300000,0.4117647058823529
-8.179,7.201,1.316,"chr p",26400000,0.23529411764705882
-7.315,7.766,1.22,"chr p",26500000,0.23529411764705882
-6.267,7.829,1.426,"chr p",26600000,0.17647058823529413
-5.84,7.014,2.066,"chr p",26700000,0.14705882352941177
-6.533,6.179,2.212,"chr p",26800000,0.20588235294117646
-7.391,6.069,1.523,"chr p",26900000,0.2647058823529412
-7.141,6.399,0.474,"chr p",27000000,0.20588235294117646
-7.529,5.924,-0.46,"chr p",27100000,0.11764705882352941
-7.974,5.362,-1.23,"chr p",27200000,0.17647058823529413
-8.852,4.87,-1.691,"chr p",27300000,0.38235294117647056
-9.826,4.588,-2.397,"chr p",27400000,0.29411764705882354
-9.068,4.061,-2.939,"chr p",27500000,0.2647058823529412
-8.063,3.857,-3.157,"chr p",27600000,0.17647058823529413
-7.315,3.222,-2.912,"chr p",27700000,0.17647058823529413
-6.918,2.364,-2.512,"chr p",27800000,0.14705882352941177
-7.037,1.458,-2.067,"chr p",27900000,0.14705882352941177
-7.643,0.936,-1.475,"chr p",28000000,0.14705882352941177
-8.505,0.521,-1.139,"chr p",28100000,0.14705882352941177
-9.529,0.517,-1.03,"chr p",28200000,0.14705882352941177
-10.411,1.056,-1.197,"chr p",28300000,0.14705882352941177
-10.784,1.987,-1.501,"chr p",28400000,0.23529411764705882
-10.515,3.002,-1.584,"chr p",28500000,0.2647058823529412
-9.447,3.024,-1.284,"chr p",28600000,0.3235294117647059
-8.501,3.086,-0.867,"chr p",28700000,0.14705882352941177
-8.264,3.807,-0.103,"chr p",28800000,0.23529411764705882
-9.099,4.494,0.139,"chr p",28900000,0.2647058823529412
-10.086,4.531,-0.213,"chr p",29000000,0.35294117647058826
-11.114,4.826,-0.194,"chr p",29100000,0.29411764705882354
-11.024,3.89,0.397,"chr p",29200000,0.3235294117647059
-10.701,2.88,0.214,"chr p",29300000,0.29411764705882354
-10.41,2.144,1.035,"chr p",29400000,0.20588235294117646
-11.048,1.889,1.456,"chr p",29500000,0.23529411764705882
-11.659,2.771,1.877,"chr p",29600000,0.4117647058823529
-11.884,3.085,2.555,"chr p",29700000,0.4117647058823529
-12.334,4.108,3.168,"chr p",29800000,0.5588235294117647
-13.03,2.559,3.329,"chr p",29900000,0.38235294117647056
-13.671,3.184,4.068,"chr p",30000000,0.29411764705882354
-12.844,2.483,3.418,"chr p",30100000,0.4411764705882353
-12.664,3.322,2.342,"chr p",30200000,0.47058823529411764
-12.699,3.753,1.381,"chr p",30300000,0.4117647058823529
-12.975,4.465,1.829,"chr p",30400000,0.47058823529411764
-13.457,4.081,1.957,"chr p",30500000,0.4117647058823529
-13.858,3.233,1.161,"chr p",30600000,0.4411764705882353
-13.924,2.7,2.192,"chr p",30700000,0.5294117647058824
-14.095,3.412,2.992,"chr p",30800000,0.5588235294117647
-13.916,3.802,2.312,"chr p",30900000,0.5588235294117647
-14.495,3.355,1.59,"chr p",31000000,0.5294117647058824
-15.284,2.966,1.669,"chr p",31100000,0.5294117647058824
-15.544,2.539,2.205,"chr p",31200000,0.4411764705882353
-15.646,3.068,2.83,"chr p",31300000,0.4117647058823529
-15.873,4.01,2.698,"chr p",31400000,0.47058823529411764
-15.55,4.355,2.195,"chr p",31500000,0.5294117647058824
-14.871,5.162,3.078,"chr p",31600000,0.4117647058823529
-14.763,4.499,3.773,"chr p",31700000,0.4411764705882353
-14.298,5.193,3.881,"chr p",31800000,0.29411764705882354
-14.222,5.75,5.049,"chr p",31900000,0.38235294117647056
-15.433,5.45,5.684,"chr p",32000000,0.5
-14.89,5.388,5.52,"chr p",32100000,0.4411764705882353
-14.952,4.343,6.122,"chr p",32200000,0.4117647058823529
-15.149,3.945,5.188,"chr p",32300000,0.35294117647058826
-16.071,4.354,4.611,"chr p",32400000,0.4117647058823529
-15.973,4.994,3.986,"chr p",32500000,0.5
-15.926,5.954,4.383,"chr p",32600000,0.4117647058823529
-16.386,6.674,4.56,"chr p",32700000,0.38235294117647056
-15.709,7.062,5.207,"chr p",32800000,0.3235294117647059
-15.935,8.14,4.895,"chr p",32900000,0.3235294117647059
-15.269,7.58,6.373,"chr p",33000000,0.20588235294117646
-15.878,7.056,6.853,"chr p",33100000,0.38235294117647056
-14.692,6.636,6.976,"chr p",33200000,0.4117647058823529
-15.151,5.897,7.54,"chr p",33300000,0.4411764705882353
-14.598,6.012,7.658,"chr p",33400000,0.4411764705882353
-15.022,7.205,8.007,"chr p",33500000,0.47058823529411764
-13.981,7.633,7.557,"chr p",33600000,0.3235294117647059
-13.924,7.252,7.849,"chr p",33700000,0.35294117647058826
-13.936,6.357,8.686,"chr p",33800000,0.4117647058823529
-13.102,6.667,8.609,"chr p",33900000,0.29411764705882354
-13.727,7.463,9.195,"chr p",34000000,0.47058823529411764
-13.972,7.482,9.181,"chr p",34100000,0.47058823529411764
-13.328,8.254,9.573,"chr p",34200000,0.3235294117647059
-13.946,8.769,8.658,"chr p",34300000,0.23529411764705882
-14.991,8.771,9.192,"chr p",34400000,0.29411764705882354
-14.507,8.525,10.17,"chr p",34500000,0.4411764705882353
-15.076,8.227,11.061,"chr p",34600000,0.4117647058823529
-14.647,7.608,10.901,"chr p",34700000,0.5
-13.616,5.957,10.341,"chr p",34800000,0.35294117647058826
-13.308,7.097,10.617,"chr p",34900000,0.29411764705882354
-13.156,7.625,10.853,"chr p",35000000,0.38235294117647056
-12.97,7.037,12.164,"chr p",35100000,0.38235294117647056
-13.591,7.835,12.538,"chr p",35200000,0.4117647058823529
-13.491,8.661,11.876,"chr p",35300000,0.4117647058823529
-12.772,8.509,11.209,"chr p",35400000,0.3235294117647059
-11.805,8.474,11.549,"chr p",35500000,0.29411764705882354
-11.486,9.347,10.963,"chr p",35600000,0.23529411764705882
-12.066,9.522,11.561,"chr p",35700000,0.17647058823529413
-12.534,9.461,12.557,"chr p",35800000,0.38235294117647056
-13.524,9.73,13.008,"chr p",35900000,0.3235294117647059
-12.453,10.398,13.356,"chr p",36000000,0.38235294117647056
-12.891,11.168,13.482,"chr p",36100000,0.47058823529411764
-14.027,11.033,13.135,"chr p",36200000,0.4117647058823529
-14.302,10.472,13.994,"chr p",36300000,0.5588235294117647
-13.526,9.357,13.771,"chr p",36400000,0.47058823529411764
-12.67,9.426,14.486,"chr p",36500000,0.47058823529411764
-11.685,10.034,14.381,"chr p",36600000,0.23529411764705882
-12.261,10.821,14.916,"chr p",36700000,0.4411764705882353
-12.416,10.108,15.033,"chr p",36800000,0.47058823529411764
-13.644,9.913,15.112,"chr p",36900000,0.4411764705882353
-14.266,9.344,15.599,"chr p",37000000,0.5
-14.132,9.053,16.925,"chr p",37100000,0.6764705882352942
-14.096,8.735,17.309,"chr p",37200000,0.6176470588235294
-13.153,8.355,17.061,"chr p",37300000,0.5294117647058824
-12.647,8.43,15.937,"chr p",37400000,0.5294117647058824
-13.063,8.222,15.569,"chr p",37500000,0.47058823529411764
-12.503,8.933,16.158,"chr p",37600000,0.5
-11.433,8.846,15.966,"chr p",37700000,0.4117647058823529
-10.688,8.335,15.934,"chr p",37800000,0.38235294117647056
-11.326,7.739,15.78,"chr p",37900000,0.4411764705882353
-11.63,8.032,14.662,"chr p",38000000,0.3235294117647059
-12.13,7.976,13.577,"chr p",38100000,0.29411764705882354
-12.296,6.902,13.664,"chr p",38200000,0.3235294117647059
-13.16,6.468,13.896,"chr p",38300000,0.3235294117647059
-12.551,7.014,14.68,"chr p",38400000,0.35294117647058826
-12.284,6.053,14.851,"chr p",38500000,0.2647058823529412
-13.275,6.238,15.737,"chr p",38600000,0.29411764705882354
-12.584,6.619,16.548,"chr p",38700000,0.5
-12.195,7.449,17.636,"chr p",38800000,0.4411764705882353
-12.303,7.418,17.489,"chr p",38900000,0.5
-12.476,8.462,17.453,"chr p",39000000,0.5
-12.733,9.224,18.13,"chr p",39100000,0.5
-13.349,8.402,18.852,"chr p",39200000,0.6176470588235294
-13.78,8.149,19.018,"chr p",39300000,0.5882352941176471
-14.645,7.805,20.003,"chr p",39400000,0.4117647058823529
-14.586,7.284,20.979,"chr p",39500000,0.17647058823529413
-13.695,6.688,21.202,"chr p",39600000,0.2647058823529412
-12.998,6.876,20.078,"chr p",39700000,0.5882352941176471
-13.019,6.907,19.488,"chr p",39800000,0.5882352941176471
-12.726,6.946,19.862,"chr p",39900000,0.5
-13.07,5.625,19.78,"chr p",40000000,0.47058823529411764
-14.425,5.895,19.671,"chr p",40100000,0.3235294117647059
-14.922,6.919,18.991,"chr p",40200000,0.4117647058823529
-14.699,8.054,18.179,"chr p",40300000,0.5294117647058824
-14.143,7.314,17.478,"chr p",40400000,0.5882352941176471
-14.124,6.777,17.242,"chr p",40500000,0.5588235294117647
-13.593,5.826,17.991,"chr p",40600000,0.47058823529411764
-13.162,5.071,17.347,"chr p",40700000,0.3235294117647059
-13.651,4.736,17.027,"chr p",40800000,0.23529411764705882
-13.823,5.052,18.06,"chr p",40900000,0.38235294117647056
-13.917,6.076,18.651,"chr p",41000000,0.4411764705882353
-13.089,6.911,18.431,"chr p",41100000,0.6176470588235294
-12.125,6.348,18.713,"chr p",41200000,0.5294117647058824
-11.313,6.01,18.526,"chr p",41300000,0.5
-10.826,5.19,18.82,"chr p",41400000,0.5
-11.419,5.709,19.731,"chr p",41500000,0.5294117647058824
-11.552,5.343,20.421,"chr p",41600000,0.35294117647058826
-11.819,5.939,19.862,"chr p",41700000,0.47058823529411764
-12.538,5.176,19.497,"chr p",41800000,0.5
-11.93,4.443,18.742,"chr p",41900000,0.5
-11.275,3.95,18.882,"chr p",42000000,0.38235294117647056
-10.517,4.261,18.164,"chr p",42100000,0.47058823529411764
-9.579,4.506,17.63,"chr p",42200000,0.5588235294117647
-9.598,3.809,17.707,"chr p",42300000,0.5
-9.418,3.734,18.345,"chr p",42400000,0.5
-9.597,2.594,18.051,"chr p",42500000,0.5
-10.592,2.95,18.055,"chr p",42600000,0.47058823529411764
-11.025,2.362,17.329,"chr p",42700000,0.5
-10.783,2.86,16.266,"chr p",42800000,0.35294117647058826
-11.386,3.513,15.903,"chr p",42900000,0.3235294117647059
-12.399,3.498,16.817,"chr p",43000000,0.38235294117647056
-12.826,3.071,17.816,"chr p",43100000,0.35294117647058826
-12.257,2.232,17.526,"chr p",43200000,0.4411764705882353
-11.281,1.981,17.082,"chr p",43300000,0.38235294117647056
-11.006,1.514,16.167,"chr p",43400000,0.3235294117647059
-10.52,2.297,15.46,"chr p",43500000,0.23529411764705882
-9.636,2.743,16.038,"chr p",43600000,0.3235294117647059
-10.184,3.721,16.846,"chr p",43700000,0.4117647058823529
-10.786,4.67,16.735,"chr p",43800000,0.38235294117647056
-11.246,4.351,17.571,"chr p",43900000,0.4117647058823529
-11.796,5.343,17.553,"chr p",44000000,0.38235294117647056
-11.333,7.58,18.572,"chr p",44100000,0.5294117647058824
-10.681,8.123,17.42,"chr p",44200000,0.4411764705882353
-10.038,8.221,17.282,"chr p",44300000,0.47058823529411764
-11.197,8.741,17.281,"chr p",44400000,0.38235294117647056
-11.069,9.824,17.766,"chr p",44500000,0.5
-11.545,10.41,18.544,"chr p",44600000,0.5588235294117647
-12.479,10.658,18.72,"chr p",44700000,0.47058823529411764
-13.029,11.708,18.974,"chr p",44800000,0.2647058823529412
-12.795,12.358,18.216,"chr p",44900000,0.47058823529411764
-12.469,12.55,16.926,"chr p",45000000,0.4117647058823529
-12.093,13.496,16.073,"chr p",45100000,0.6470588235294118
-12.336,14.613,15.864,"chr p",45200000,0.5294117647058824
-13.133,15.137,16.376,"chr p",45300000,0.38235294117647056
-12.594,15.725,15.827,"chr p",45400000,0.4117647058823529
-11.851,14.95,16.239,"chr p",45500000,0.4117647058823529
-11.211,14.945,15.406,"chr p",45600000,0.5294117647058824
-11.425,15.092,14.293,"chr p",45700000,0.5294117647058824
-10.649,15.379,15.008,"chr p",45800000,0.4411764705882353
-10.499,15.526,13.61,"chr p",45900000,0.5
-9.556,16.265,13.268,"chr p",46000000,0.4117647058823529
-9.584,16.524,13.695,"chr p",46100000,0.5588235294117647
-10.241,16.579,14.689,"chr p",46200000,0.47058823529411764
-10.028,16.006,15.205,"chr p",46300000,0.4117647058823529
-9.091,15.261,14.052,"chr p",46400000,0.47058823529411764
-9.662,14.459,13.735,"chr p",46500000,0.5
-8.989,14.749,14.246,"chr p",46600000,0.5588235294117647
-8.415,15.532,14.76,"chr p",46700000,0.5294117647058824
-8.103,16.298,14.903,"chr p",46800000,0.38235294117647056
-8.547,17.436,14.794,"chr p",46900000,0.35294117647058826
-9.276,18.071,14.763,"chr p",47000000,0.29411764705882354
-10.359,17.986,14.739,"chr p",47100000,0.29411764705882354
-11.027,18.054,15.517,"chr p",47200000,0.20588235294117646
-10.546,17.123,15.974,"chr p",47300000,0.3235294117647059
-10.046,17.684,16.819,"chr p",47400000,0.20588235294117646
-9.039,17.664,16.657,"chr p",47500000,0.29411764705882354
-8.364,16.959,16.038,"chr p",47600000,0.35294117647058826
-8.763,16.36,16.849,"chr p",47700000,0.29411764705882354
-9.636,15.925,17.313,"chr p",47800000,0.29411764705882354
-10.254,15.246,16.99,"chr p",47900000,0.4117647058823529
-10.758,14.949,17.275,"chr p",48000000,0.38235294117647056
-10.519,13.592,16.959,"chr p",48100000,0.5
-10.719,13.401,16.309,"chr p",48200000,0.5588235294117647
-10.505,13.592,16.413,"chr p",48300000,0.6176470588235294
-10.269,13.592,15.936,"chr p",48400000,0.5588235294117647
-9.729,13.04,15.061,"chr p",48500000,0.38235294117647056
-9.02,13.435,15.18,"chr p",48600000,0.4411764705882353
-9.002,13.858,15.707,"chr p",48700000,0.5294117647058824
-9.302,14.708,15.943,"chr p",48800000,0.6176470588235294
-8.767,14.508,16.265,"chr p",48900000,0.47058823529411764
-8.511,14.35,16.824,"chr p",49000000,0.4117647058823529
-7.422,14.75,15.978,"chr p",49100000,0.47058823529411764
-7.085,15.538,16.251,"chr p",49200000,0.4411764705882353
-6.832,16.29,15.51,"chr p",49300000,0.38235294117647056
-6.004,16.517,15.042,"chr p",49400000,0.4117647058823529
-5.936,15.925,14.324,"chr p",49500000,0.5
-5.379,15.036,14.019,"chr p",49600000,0.5
-4.529,14.734,13.457,"chr p",49700000,0.4117647058823529
-5.019,14.775,13.233,"chr p",49800000,0.47058823529411764
-6.108,14.462,12.619,"chr p",49900000,0.5
-5.389,13.514,12.403,"chr p",50000000,0.29411764705882354
-5.486,13.083,13.53,"chr p",50100000,0.35294117647058826
-5.712,13.064,13.966,"chr p",50200000,0.38235294117647056
-6.252,14.046,14.033,"chr p",50300000,0.4411764705882353
-6.333,14.082,14.506,"chr p",50400000,0.47058823529411764
-7.372,13.861,14.857,"chr p",50500000,0.4117647058823529
-7.716,13.056,15.406,"chr p",50600000,0.4117647058823529
-7.727,12.81,16.24,"chr p",50700000,0.5294117647058824
-7.91,13.484,17.318,"chr p",50800000,0.5294117647058824
-8.763,13.634,18.234,"chr p",50900000,0.4117647058823529
-9.395,14.447,18.51,"chr p",51000000,0.35294117647058826
-10.214,13.973,19.404,"chr p",51100000,0.29411764705882354
-9.676,14.004,19.41,"chr p",51200000,0.35294117647058826
-9.431,14.444,20.239,"chr p",51300000,0.17647058823529413
-8.437,14.24,19.821,"chr p",51400000,0.23529411764705882
-8.293,13.514,18.814,"chr p",51500000,0.4411764705882353
-8.941,12.698,20.091,"chr p",51600000,0.5294117647058824
-9.143,11.604,20.77,"chr p",51700000,0.29411764705882354
-10.396,11.05,21.241,"chr p",51800000,0.35294117647058826
-9.983,12.221,20.767,"chr p",51900000,0.29411764705882354
-10.064,11.796,20.34,"chr p",52000000,0.47058823529411764
-10.585,10.904,19.67,"chr p",52100000,0.7647058823529411
-11.456,11.613,19.983,"chr p",52200000,0.47058823529411764
-10.878,11.148,19.694,"chr p",52300000,0.6470588235294118
-10.379,12.221,19.225,"chr p",52400000,0.5882352941176471
-9.531,12.226,18.679,"chr p",52500000,0.6176470588235294
-9.103,11.348,18.807,"chr p",52600000,0.7941176470588235
-8.683,10.754,19.577,"chr p",52700000,0.6764705882352942
-8.301,10.06,18.411,"chr p",52800000,0.6176470588235294
-8.115,9.259,19.218,"chr p",52900000,0.47058823529411764
-8.707,9.279,20.152,"chr p",53000000,0.5294117647058824
-9.299,9.593,20.517,"chr p",53100000,0.5588235294117647
-9.985,10.014,19.714,"chr p",53200000,0.5294117647058824
-10.422,8.966,19.624,"chr p",53300000,0.5294117647058824
-10.983,9.18,19.4,"chr p",53400000,0.5294117647058824
-10.588,9.413,19.149,"chr p",53500000,0.47058823529411764
-9.537,9.898,19.074,"chr p",53600000,0.6176470588235294
-9.547,9.745,18.419,"chr p",53700000,0.6176470588235294
-9.841,10.802,18.074,"chr p",53800000,0.6764705882352942
-9.892,10.855,17.684,"chr p",53900000,0.6764705882352942
-10.66,11.585,17.851,"chr p",54000000,0.6176470588235294
-11.763,11.251,17.285,"chr p",54100000,0.5
-11.464,10.619,16.546,"chr p",54200000,0.38235294117647056
-10.817,10.74,16.057,"chr p",54300000,0.4411764705882353
-10.927,11.65,16.861,"chr p",54400000,0.5294117647058824
-8.812,11.356,18.907,"chr p",54500000,0.7647058823529411
-8.152,11.053,19.665,"chr p",54600000,0.5882352941176471
-7.546,11.949,19.566,"chr p",54700000,0.5
-7.246,12.244,19.807,"chr p",54800000,0.4411764705882353
-7.199,11.488,19.133,"chr p",54900000,0.5588235294117647
-8.804,12.065,18.796,"chr p",55000000,0.6470588235294118
-11.043,12.264,18.248,"chr p",55100000,0.5882352941176471
-11.306,12.239,18.972,"chr p",55200000,0.4117647058823529
-10.066,12.595,19.095,"chr p",55300000,0.5882352941176471
-9.959,13.401,18.044,"chr p",55400000,0.5588235294117647
-9.487,12.344,17.504,"chr p",55500000,0.6176470588235294
-9.177,12.326,16.751,"chr p",55600000,0.5882352941176471
-9.546,12.111,16.244,"chr p",55700000,0.5
-9.352,11.075,16.685,"chr p",55800000,0.38235294117647056
-8.407,10.538,17.149,"chr p",55900000,0.4411764705882353
-8.077,11.275,17.219,"chr p",56000000,0.5882352941176471
-7.647,11.687,18.052,"chr p",56100000,0.5588235294117647
-7.183,11.299,18.6,"chr p",56200000,0.5294117647058824
-7.166,11.824,18.191,"chr p",56300000,0.5588235294117647
-7.001,10.748,17.593,"chr p",56400000,0.5588235294117647
-6.978,10.213,18.903,"chr p",56500000,0.5
-6.704,9.271,19.571,"chr p",56600000,0.38235294117647056
-7.069,8.583,18.816,"chr p",56700000,0.3235294117647059
-8.139,8.639,18.452,"chr p",56800000,0.3235294117647059
-8.463,8.518,19.104,"chr p",56900000,0.4411764705882353
-9.487,7.963,19.001,"chr p",57000000,0.5882352941176471
-9.648,7.021,18.744,"chr p",57100000,0.4411764705882353
-10.183,6.746,19.675,"chr p",57200000,0.47058823529411764
-10.554,7.643,20.066,"chr p",57300000,0.5294117647058824
-10.613,7.243,20.067,"chr p",57400000,0.5294117647058824
-10.463,6.842,21.037,"chr p",57500000,0.47058823529411764
-10.331,6.653,21.234,"chr p",57600000,0.47058823529411764
